"DevType","District","Weights"
"Rural",4150,1.59944896275584
"Metropolitan",4151,0.35571496043359
"Town",4151,0.35571496043359
"Rural",4151,0.35571496043359
"Metropolitan",4152,1.28067917079841
"Town",4152,1.28067917079841
"Rural",4152,1.28067917079841
"Metropolitan",4153,0.208824310586337
"Town",4153,0.208824310586337
"Rural",4153,0.208824310586337
"Metropolitan",4154,1.83109097080566
"Town",4154,1.83109097080566
"Rural",4154,1.83109097080566
"Metropolitan",4155,3.19963254898568
"Town",4155,3.19963254898568
"Rural",4155,3.19963254898568
"Metropolitan",4156,3.50891298412002
"Town",4156,3.50891298412002
"Rural",4156,3.50891298412002
"Metropolitan",4157,0.534707532586249
"Town",4157,0.534707532586249
"Rural",4157,0.534707532586249
"Metropolitan",4158,2.27838185440608
"Town",4158,2.27838185440608
"Rural",4158,2.27838185440608
"Metropolitan",4159,4.59261219227267
"Town",4159,4.59261219227267
"Rural",4159,4.59261219227267
"Metropolitan",4160,5.08501979274501
"Town",4160,5.08501979274501
"Rural",4160,5.08501979274501
"Metropolitan",4161,0.265721613510422
"Town",4161,0.265721613510422
"Rural",4161,0.265721613510422
"Metropolitan",4162,5.37699970214516
"Town",4162,5.37699970214516
"Rural",4162,5.37699970214516
"Metropolitan",4163,3.03223823062877
"Town",4163,3.03223823062877
"Rural",4163,3.03223823062877
"Metropolitan",4164,3.54122779158657
"Town",4164,3.54122779158657
"Rural",4164,3.54122779158657
"Metropolitan",4165,7.68010302674208
"Town",4165,7.68010302674208
"Rural",4165,7.68010302674208
"Metropolitan",4166,1.9915511887252
"Town",4166,1.9915511887252
"Rural",4166,1.9915511887252
"Metropolitan",4167,1.20717544214994
"Town",4167,1.20717544214994
"Rural",4167,1.20717544214994
"Metropolitan",4168,1.06202505258469
"Town",4168,1.06202505258469
"Rural",4168,1.06202505258469
"Metropolitan",4169,0.622096232374569
"Town",4169,0.622096232374569
"Rural",4169,0.622096232374569
"Metropolitan",4170,2.63315514444624
"Town",4170,2.63315514444624
"Rural",4170,2.63315514444624
"Metropolitan",4171,3.46916540855851
"Town",4171,3.46916540855851
"Rural",4171,3.46916540855851
"Metropolitan",4172,2.35820292156042
"Town",4172,2.35820292156042
"Rural",4172,2.35820292156042
"Metropolitan",4173,1.11339349249478
"Town",4173,1.11339349249478
"Rural",4173,1.11339349249478
"Metropolitan",4174,0.552895690680444
"Town",4174,0.552895690680444
"Rural",4174,0.552895690680444
"Metropolitan",4175,0.196121567985787
"Town",4175,0.196121567985787
"Rural",4175,0.196121567985787
"Metropolitan",4176,2.86839314840226
"Town",4176,2.86839314840226
"Rural",4176,2.86839314840226
"Metropolitan",4177,2.37166189349233
"Town",4177,2.37166189349233
"Rural",4177,2.37166189349233
"Metropolitan",4178,8.91004678689066
"Town",4178,8.91004678689066
"Rural",4178,8.91004678689066
"Metropolitan",4179,22.9702584766356
"Town",4179,22.9702584766356
"Rural",4179,22.9702584766356
"Metropolitan",4180,1.36531267605292
"Town",4180,1.36531267605292
"Rural",4180,1.36531267605292
"Metropolitan",4181,7.49726144404883
"Town",4181,7.49726144404883
"Rural",4181,7.49726144404883
"Metropolitan",4182,4.79095064110055
"Town",4182,4.79095064110055
"Rural",4182,4.79095064110055
"Metropolitan",4183,3.97748796697357
"Town",4183,3.97748796697357
"Rural",4183,3.97748796697357
"Metropolitan",4184,4.21903744962056
"Town",4184,4.21903744962056
"Rural",4184,4.21903744962056
"Metropolitan",4185,0.397779212390633
"Town",4185,0.397779212390633
"Rural",4185,0.397779212390633
"Metropolitan",4186,11.3435873667631
"Town",4186,11.3435873667631
"Rural",4186,11.3435873667631
"Metropolitan",4187,0.76391203006799
"Town",4187,0.76391203006799
"Rural",4187,0.76391203006799
"Metropolitan",4188,0.615034259341593
"Town",4188,0.615034259341593
"Rural",4188,0.615034259341593
"Metropolitan",4189,2.00442470111853
"Town",4189,2.00442470111853
"Rural",4189,2.00442470111853
"Metropolitan",4190,3.0685784552917
"Town",4190,3.0685784552917
"Rural",4190,3.0685784552917
"Metropolitan",4191,3.35092612511782
"Town",4191,3.35092612511782
"Rural",4191,3.35092612511782
"Metropolitan",4192,0.0166159045544711
"Town",4192,0.0166159045544711
"Rural",4192,0.0166159045544711
"Metropolitan",4193,0.0677800988736903
"Town",4193,0.0677800988736903
"Rural",4193,0.0677800988736903
"Metropolitan",4194,2.81955006509493
"Town",4194,2.81955006509493
"Rural",4194,2.81955006509493
"Metropolitan",4195,1.85514667067257
"Town",4195,1.85514667067257
"Rural",4195,1.85514667067257
"Metropolitan",4196,1.91617544759941
"Town",4196,1.91617544759941
"Rural",4196,1.91617544759941
"Metropolitan",4197,0.322528686884149
"Town",4197,0.322528686884149
"Rural",4197,0.322528686884149
"Metropolitan",4198,0.914007087979897
"Town",4198,0.914007087979897
"Rural",4198,0.914007087979897
"Metropolitan",4199,1.39972732860038
"Town",4199,1.39972732860038
"Rural",4199,1.39972732860038
"Metropolitan",4200,0.720206577393117
"Town",4200,0.720206577393117
"Rural",4200,0.720206577393117
"Metropolitan",4201,1.25110223260083
"Town",4201,1.25110223260083
"Rural",4201,1.25110223260083
"Metropolitan",4202,0.117467997621985
"Town",4202,0.117467997621985
"Rural",4202,0.117467997621985
"Metropolitan",4203,1.44442999241533
"Town",4203,1.44442999241533
"Rural",4203,1.44442999241533
"Metropolitan",4204,0.131140689011458
"Town",4204,0.131140689011458
"Rural",4204,0.131140689011458
"Metropolitan",4205,0.0338460299441637
"Town",4205,0.0338460299441637
"Rural",4205,0.0338460299441637
"Metropolitan",4206,0.618145930029283
"Town",4206,0.618145930029283
"Rural",4206,0.618145930029283
"Metropolitan",4207,0.167873036221063
"Town",4207,0.167873036221063
"Rural",4207,0.167873036221063
"Metropolitan",4208,0.651288781743782
"Town",4208,0.651288781743782
"Rural",4208,0.651288781743782
"Metropolitan",4209,3.44722141211792
"Town",4209,3.44722141211792
"Rural",4209,3.44722141211792
"Metropolitan",4210,1.26928755301875
"Town",4210,1.26928755301875
"Rural",4210,1.26928755301875
"Metropolitan",4211,1.08322205269527
"Town",4211,1.08322205269527
"Rural",4211,1.08322205269527
"Metropolitan",4212,13.3605632860374
"Town",4212,13.3605632860374
"Rural",4212,13.3605632860374
"Metropolitan",4213,16.936115726461
"Town",4213,16.936115726461
"Rural",4213,16.936115726461
"Metropolitan",4214,0.30385805733973
"Town",4214,0.30385805733973
"Rural",4214,0.30385805733973
"Metropolitan",4215,7.20156993115544
"Town",4215,7.20156993115544
"Rural",4215,7.20156993115544
"Metropolitan",4216,0.1589988252308
"Town",4216,0.1589988252308
"Rural",4216,0.1589988252308
"Metropolitan",4217,0.0296538073615931
"Town",4217,0.0296538073615931
"Rural",4217,0.0296538073615931
"Metropolitan",4218,0.53844305558137
"Town",4218,0.53844305558137
"Rural",4218,0.53844305558137
"Metropolitan",4219,1.1573843832161
"Town",4219,1.1573843832161
"Rural",4219,1.1573843832161
"Metropolitan",4220,0.357490718557101
"Town",4220,0.357490718557101
"Rural",4220,0.357490718557101
"Metropolitan",4221,25.4447379665237
"Town",4221,25.4447379665237
"Rural",4221,25.4447379665237
"Metropolitan",4222,1.00934243836743
"Town",4222,1.00934243836743
"Rural",4222,1.00934243836743
"Metropolitan",4223,37.4959975950423
"Town",4223,37.4959975950423
"Rural",4223,37.4959975950423
"Metropolitan",4224,29.4018107640847
"Town",4224,29.4018107640847
"Rural",4224,29.4018107640847
"Metropolitan",4225,50.8275357328296
"Town",4225,50.8275357328296
"Rural",4225,50.8275357328296
"Metropolitan",4226,39.5091524875861
"Town",4226,39.5091524875861
"Rural",4226,39.5091524875861
"Metropolitan",4227,5.56112615352043
"Town",4227,5.56112615352043
"Rural",4227,5.56112615352043
"Metropolitan",4228,30.8999770620394
"Town",4228,30.8999770620394
"Rural",4228,30.8999770620394
"Metropolitan",4229,0.369587258979801
"Town",4229,0.369587258979801
"Rural",4229,0.369587258979801
"Metropolitan",4230,9.53618527912986
"Town",4230,9.53618527912986
"Rural",4230,9.53618527912986
"Metropolitan",4231,0.350222641006474
"Town",4231,0.350222641006474
"Rural",4231,0.350222641006474
"Metropolitan",4232,10.2314987495488
"Town",4232,10.2314987495488
"Rural",4232,10.2314987495488
"Metropolitan",4233,6.86651578460204
"Town",4233,6.86651578460204
"Rural",4233,6.86651578460204
"Metropolitan",4234,26.2805261758684
"Town",4234,26.2805261758684
"Rural",4234,26.2805261758684
"Metropolitan",4235,9.85447034281938
"Town",4235,9.85447034281938
"Rural",4235,9.85447034281938
"Metropolitan",4236,0.373765313374555
"Town",4236,0.373765313374555
"Rural",4236,0.373765313374555
"Metropolitan",4237,13.228961972198
"Town",4237,13.228961972198
"Rural",4237,13.228961972198
"Metropolitan",4238,0.549014245835203
"Town",4238,0.549014245835203
"Rural",4238,0.549014245835203
"Metropolitan",4239,67.8675320894168
"Town",4239,67.8675320894168
"Rural",4239,67.8675320894168
"Metropolitan",4240,58.7227741910084
"Town",4240,58.7227741910084
"Rural",4240,58.7227741910084
"Metropolitan",4241,55.8694462250622
"Town",4241,55.8694462250622
"Rural",4241,55.8694462250622
"Metropolitan",4242,97.7813269672842
"Town",4242,97.7813269672842
"Rural",4242,97.7813269672842
"Metropolitan",4243,220.624825218487
"Town",4243,220.624825218487
"Rural",4243,220.624825218487
"Metropolitan",4244,19.8161208594206
"Town",4244,19.8161208594206
"Rural",4244,19.8161208594206
"Metropolitan",4245,20.1225048882361
"Town",4245,20.1225048882361
"Rural",4245,20.1225048882361
"Metropolitan",4246,15.4560826048003
"Town",4246,15.4560826048003
"Rural",4246,15.4560826048003
"Metropolitan",4247,0.130890382057113
"Town",4247,0.130890382057113
"Rural",4247,0.130890382057113
"Metropolitan",4248,0.412378986842535
"Town",4248,0.412378986842535
"Rural",4248,0.412378986842535
"Metropolitan",4249,0.312066731078569
"Town",4249,0.312066731078569
"Rural",4249,0.312066731078569
"Metropolitan",4250,1.83269089972862
"Town",4250,1.83269089972862
"Rural",4250,1.83269089972862
"Metropolitan",4251,3.63768895207162
"Town",4251,3.63768895207162
"Rural",4251,3.63768895207162
"Metropolitan",4252,1.12906059157808
"Town",4252,1.12906059157808
"Rural",4252,1.12906059157808
"Metropolitan",4253,0.20195997643488
"Town",4253,0.20195997643488
"Rural",4253,0.20195997643488
"Metropolitan",4254,0.264110451694815
"Town",4254,0.264110451694815
"Rural",4254,0.264110451694815
"Metropolitan",4255,0.0407892886314847
"Town",4255,0.0407892886314847
"Rural",4255,0.0407892886314847
"Metropolitan",4256,0.065794274451341
"Town",4256,0.065794274451341
"Rural",4256,0.065794274451341
"Metropolitan",4257,0.0922616090075181
"Town",4257,0.0922616090075181
"Rural",4257,0.0922616090075181
"Metropolitan",4258,0.0625667829695376
"Town",4258,0.0625667829695376
"Rural",4258,0.0625667829695376
"Metropolitan",4259,1.15711362223294
"Town",4259,1.15711362223294
"Rural",4259,1.15711362223294
"Metropolitan",4260,2.93779705456489
"Town",4260,2.93779705456489
"Rural",4260,2.93779705456489
"Metropolitan",4261,16.6535039987543
"Town",4261,16.6535039987543
"Rural",4261,16.6535039987543
"Metropolitan",4262,0.182760867606321
"Town",4262,0.182760867606321
"Rural",4262,0.182760867606321
"Metropolitan",4263,0.32489200949696
"Town",4263,0.32489200949696
"Rural",4263,0.32489200949696
"Metropolitan",4264,1.22953138011547
"Town",4264,1.22953138011547
"Rural",4264,1.22953138011547
"Metropolitan",4265,0.0123752278448487
"Town",4265,0.0123752278448487
"Rural",4265,0.0123752278448487
"Metropolitan",4266,0.0547125388009321
"Town",4266,0.0547125388009321
"Rural",4266,0.0547125388009321
"Metropolitan",4267,0.0764076826872977
"Town",4267,0.0764076826872977
"Rural",4267,0.0764076826872977
"Metropolitan",4268,0.0800817796732474
"Town",4268,0.0800817796732474
"Rural",4268,0.0800817796732474
"Metropolitan",4269,4.76089013271671
"Town",4269,4.76089013271671
"Rural",4269,4.76089013271671
"Metropolitan",4270,2.17203803764883
"Town",4270,2.17203803764883
"Rural",4270,2.17203803764883
"Metropolitan",4271,0.101026968993636
"Town",4271,0.101026968993636
"Rural",4271,0.101026968993636
"Metropolitan",4272,0.11906212625527
"Town",4272,0.11906212625527
"Rural",4272,0.11906212625527
"Metropolitan",4273,5.65951044790043
"Town",4273,5.65951044790043
"Rural",4273,5.65951044790043
"Metropolitan",4274,1.80603946792317
"Town",4274,1.80603946792317
"Rural",4274,1.80603946792317
"Metropolitan",4275,0.0578858725999164
"Town",4275,0.0578858725999164
"Rural",4275,0.0578858725999164
"Metropolitan",4276,1.93668744163465
"Town",4276,1.93668744163465
"Rural",4276,1.93668744163465
"Metropolitan",4277,1.23620958498683
"Town",4277,1.23620958498683
"Rural",4277,1.23620958498683
"Metropolitan",4278,0.342332259060075
"Town",4278,0.342332259060075
"Rural",4278,0.342332259060075
"Metropolitan",4279,2.06993182034774
"Town",4279,2.06993182034774
"Rural",4279,2.06993182034774
"Metropolitan",4280,0.927236527273007
"Town",4280,0.927236527273007
"Rural",4280,0.927236527273007
"Metropolitan",4281,0.291382829904939
"Town",4281,0.291382829904939
"Rural",4281,0.291382829904939
"Metropolitan",4282,0.734843018517542
"Town",4282,0.734843018517542
"Rural",4282,0.734843018517542
"Metropolitan",4283,0.0147257196097828
"Town",4283,0.0147257196097828
"Rural",4283,0.0147257196097828
"Metropolitan",4284,62.807192664978
"Town",4284,62.807192664978
"Rural",4284,62.807192664978
"Metropolitan",4285,10.7507708760309
"Town",4285,10.7507708760309
"Rural",4285,10.7507708760309
"Metropolitan",4286,0.261472067032625
"Town",4286,0.261472067032625
"Rural",4286,0.261472067032625
"Metropolitan",4287,25.8433410449144
"Town",4287,25.8433410449144
"Rural",4287,25.8433410449144
"Metropolitan",4288,11.2157472100247
"Town",4288,11.2157472100247
"Rural",4288,11.2157472100247
"Metropolitan",4289,255.157713347651
"Town",4289,255.157713347651
"Rural",4289,255.157713347651
"Metropolitan",4290,0.33121153514117
"Town",4290,0.33121153514117
"Rural",4290,0.33121153514117
"Metropolitan",4291,45.1880703368383
"Town",4291,45.1880703368383
"Rural",4291,45.1880703368383
"Metropolitan",4292,29.8878027328591
"Town",4292,29.8878027328591
"Rural",4292,29.8878027328591
"Metropolitan",4293,17.3676966331009
"Town",4293,17.3676966331009
"Rural",4293,17.3676966331009
"Metropolitan",4294,0.126808488885482
"Town",4294,0.126808488885482
"Rural",4294,0.126808488885482
"Metropolitan",4295,9.42906569691619
"Town",4295,9.42906569691619
"Rural",4295,9.42906569691619
"Metropolitan",4296,29.7061780831414
"Town",4296,29.7061780831414
"Rural",4296,29.7061780831414
"Metropolitan",4297,1.28177956554332
"Town",4297,1.28177956554332
"Rural",4297,1.28177956554332
"Metropolitan",4298,11.3125383339823
"Town",4298,11.3125383339823
"Rural",4298,11.3125383339823
"Metropolitan",4299,3.40516207849214
"Town",4299,3.40516207849214
"Rural",4299,3.40516207849214
"Metropolitan",4300,2.07851679840449
"Town",4300,2.07851679840449
"Rural",4300,2.07851679840449
"Metropolitan",4301,22.5460874048948
"Town",4301,22.5460874048948
"Rural",4301,22.5460874048948
"Metropolitan",4302,23.0049738378366
"Town",4302,23.0049738378366
"Rural",4302,23.0049738378366
"Metropolitan",4303,0.396060912700495
"Town",4303,0.396060912700495
"Rural",4303,0.396060912700495
"Metropolitan",4304,5.44857604201039
"Town",4304,5.44857604201039
"Rural",4304,5.44857604201039
"Metropolitan",4305,5.35515485811832
"Town",4305,5.35515485811832
"Rural",4305,5.35515485811832
"Metropolitan",4306,4.6474739957585
"Town",4306,4.6474739957585
"Rural",4306,4.6474739957585
"Metropolitan",4307,5.60272283376197
"Town",4307,5.60272283376197
"Rural",4307,5.60272283376197
"Metropolitan",4308,3.35312798378734
"Town",4308,3.35312798378734
"Rural",4308,3.35312798378734
"Metropolitan",4309,2.9525535066987
"Town",4309,2.9525535066987
"Rural",4309,2.9525535066987
"Metropolitan",4310,0.409108218857756
"Town",4310,0.409108218857756
"Rural",4310,0.409108218857756
"Metropolitan",4311,2.17913828812935
"Town",4311,2.17913828812935
"Rural",4311,2.17913828812935
"Metropolitan",4312,2.81002493063253
"Town",4312,2.81002493063253
"Rural",4312,2.81002493063253
"Metropolitan",4313,0.352841773315302
"Town",4313,0.352841773315302
"Rural",4313,0.352841773315302
"Metropolitan",4314,2.57342266699985
"Town",4314,2.57342266699985
"Rural",4314,2.57342266699985
"Metropolitan",4315,1.59334370876147
"Town",4315,1.59334370876147
"Rural",4315,1.59334370876147
"Metropolitan",4316,3.05489265598038
"Town",4316,3.05489265598038
"Rural",4316,3.05489265598038
"Metropolitan",4317,7.63460541025558
"Town",4317,7.63460541025558
"Rural",4317,7.63460541025558
"Metropolitan",4318,4.96550845830011
"Town",4318,4.96550845830011
"Rural",4318,4.96550845830011
"Metropolitan",4319,3.02149116391528
"Town",4319,3.02149116391528
"Rural",4319,3.02149116391528
"Metropolitan",4320,2.64285643183043
"Town",4320,2.64285643183043
"Rural",4320,2.64285643183043
"Metropolitan",4321,0.285732742971681
"Town",4321,0.285732742971681
"Rural",4321,0.285732742971681
"Metropolitan",4322,0.261742417128438
"Town",4322,0.261742417128438
"Rural",4322,0.261742417128438
"Metropolitan",4323,1.44147860428356
"Town",4323,1.44147860428356
"Rural",4323,1.44147860428356
"Metropolitan",4324,1.60245331902243
"Town",4324,1.60245331902243
"Rural",4324,1.60245331902243
"Metropolitan",4325,2.42210652970433
"Town",4325,2.42210652970433
"Rural",4325,2.42210652970433
"Metropolitan",4326,2.10312883532051
"Town",4326,2.10312883532051
"Rural",4326,2.10312883532051
"Metropolitan",4327,1.43191248222421
"Town",4327,1.43191248222421
"Rural",4327,1.43191248222421
"Metropolitan",4328,3.2788148608821
"Town",4328,3.2788148608821
"Rural",4328,3.2788148608821
"Metropolitan",4329,8.17387421345321
"Town",4329,8.17387421345321
"Rural",4329,8.17387421345321
"Metropolitan",4330,1.432786703397
"Town",4330,1.432786703397
"Rural",4330,1.432786703397
"Metropolitan",4331,1.24087747416089
"Town",4331,1.24087747416089
"Rural",4331,1.24087747416089
"Metropolitan",4332,1.05025260108764
"Town",4332,1.05025260108764
"Rural",4332,1.05025260108764
"Metropolitan",4333,7.6226776582922
"Town",4333,7.6226776582922
"Rural",4333,7.6226776582922
"Metropolitan",4334,10.127963121104
"Town",4334,10.127963121104
"Rural",4334,10.127963121104
"Metropolitan",4335,0.759224477849023
"Town",4335,0.759224477849023
"Rural",4335,0.759224477849023
"Metropolitan",4336,8.77232595726007
"Town",4336,8.77232595726007
"Rural",4336,8.77232595726007
"Metropolitan",4337,0.821363248314228
"Town",4337,0.821363248314228
"Rural",4337,0.821363248314228
"Metropolitan",4338,14.3116552384104
"Town",4338,14.3116552384104
"Rural",4338,14.3116552384104
"Metropolitan",4339,0.00167712333382125
"Town",4339,0.00167712333382125
"Rural",4339,0.00167712333382125
"Metropolitan",4340,1.27618781909212
"Town",4340,1.27618781909212
"Rural",4340,1.27618781909212
"Metropolitan",4341,1.9119092187369
"Town",4341,1.9119092187369
"Rural",4341,1.9119092187369
"Metropolitan",4342,2.61154643745344
"Town",4342,2.61154643745344
"Rural",4342,2.61154643745344
"Metropolitan",4343,1.39328063514902
"Town",4343,1.39328063514902
"Rural",4343,1.39328063514902
"Metropolitan",4344,1.25736332730568
"Town",4344,1.25736332730568
"Rural",4344,1.25736332730568
"Metropolitan",4345,1.02899612374005
"Town",4345,1.02899612374005
"Rural",4345,1.02899612374005
"Metropolitan",4346,1.1200749400766
"Town",4346,1.1200749400766
"Rural",4346,1.1200749400766
"Metropolitan",4347,0.593926933522958
"Town",4347,0.593926933522958
"Rural",4347,0.593926933522958
"Metropolitan",4348,8.52991836274073
"Town",4348,8.52991836274073
"Rural",4348,8.52991836274073
"Metropolitan",4349,0.538655898323154
"Town",4349,0.538655898323154
"Rural",4349,0.538655898323154
"Metropolitan",4350,3.19088586121646
"Town",4350,3.19088586121646
"Rural",4350,3.19088586121646
"Metropolitan",4351,1.47235717953152
"Town",4351,1.47235717953152
"Rural",4351,1.47235717953152
"Metropolitan",4352,0.865800364276002
"Town",4352,0.865800364276002
"Rural",4352,0.865800364276002
"Metropolitan",4353,0.0915304563364665
"Town",4353,0.0915304563364665
"Rural",4353,0.0915304563364665
"Metropolitan",4354,0.480202954575181
"Town",4354,0.480202954575181
"Rural",4354,0.480202954575181
"Metropolitan",4355,2.96885127754242
"Town",4355,2.96885127754242
"Rural",4355,2.96885127754242
"Metropolitan",4356,0.135762365913155
"Town",4356,0.135762365913155
"Rural",4356,0.135762365913155
"Metropolitan",4357,1.43845183905823
"Town",4357,1.43845183905823
"Rural",4357,1.43845183905823
"Metropolitan",4358,0.824983522043813
"Town",4358,0.824983522043813
"Rural",4358,0.824983522043813
"Metropolitan",4359,1.53818921711345
"Town",4359,1.53818921711345
"Rural",4359,1.53818921711345
"Metropolitan",4360,1.24789617025891
"Town",4360,1.24789617025891
"Rural",4360,1.24789617025891
"Metropolitan",4361,1.88299911983182
"Town",4361,1.88299911983182
"Rural",4361,1.88299911983182
"Metropolitan",4362,1.59682778103304
"Town",4362,1.59682778103304
"Rural",4362,1.59682778103304
"Metropolitan",4363,1.81110532019345
"Town",4363,1.81110532019345
"Rural",4363,1.81110532019345
"Metropolitan",4364,1.56181245726864
"Town",4364,1.56181245726864
"Rural",4364,1.56181245726864
"Metropolitan",4365,2.17289034807439
"Town",4365,2.17289034807439
"Rural",4365,2.17289034807439
"Metropolitan",4366,1.46717612160113
"Town",4366,1.46717612160113
"Rural",4366,1.46717612160113
"Metropolitan",4367,1.10907439087053
"Town",4367,1.10907439087053
"Rural",4367,1.10907439087053
"Metropolitan",4368,2.26947767597638
"Town",4368,2.26947767597638
"Rural",4368,2.26947767597638
"Metropolitan",4369,1.79461512325909
"Town",4369,1.79461512325909
"Rural",4369,1.79461512325909
"Metropolitan",4370,2.16136413764068
"Town",4370,2.16136413764068
"Rural",4370,2.16136413764068
"Metropolitan",4371,0.305702785373302
"Town",4371,0.305702785373302
"Rural",4371,0.305702785373302
"Metropolitan",4372,3.36329204883853
"Town",4372,3.36329204883853
"Rural",4372,3.36329204883853
"Metropolitan",4373,0.339517991164492
"Town",4373,0.339517991164492
"Rural",4373,0.339517991164492
"Metropolitan",4374,2.06638623871472
"Town",4374,2.06638623871472
"Rural",4374,2.06638623871472
"Metropolitan",4375,2.11048143619662
"Town",4375,2.11048143619662
"Rural",4375,2.11048143619662
"Metropolitan",4376,2.99922824550579
"Town",4376,2.99922824550579
"Rural",4376,2.99922824550579
"Metropolitan",4377,0.290078840514199
"Town",4377,0.290078840514199
"Rural",4377,0.290078840514199
"Metropolitan",4378,6.89213285033652
"Town",4378,6.89213285033652
"Rural",4378,6.89213285033652
"Metropolitan",4379,0.832253624355056
"Town",4379,0.832253624355056
"Rural",4379,0.832253624355056
"Metropolitan",4380,1.98945867774806
"Town",4380,1.98945867774806
"Rural",4380,1.98945867774806
"Metropolitan",4381,0.888009587869728
"Town",4381,0.888009587869728
"Rural",4381,0.888009587869728
"Metropolitan",4382,0.269906326408833
"Town",4382,0.269906326408833
"Rural",4382,0.269906326408833
"Metropolitan",4383,2.87321807034067
"Town",4383,2.87321807034067
"Rural",4383,2.87321807034067
"Metropolitan",4384,2.12611896492854
"Town",4384,2.12611896492854
"Rural",4384,2.12611896492854
"Metropolitan",4385,2.08598947009964
"Town",4385,2.08598947009964
"Rural",4385,2.08598947009964
"Metropolitan",4386,2.82050747669711
"Town",4386,2.82050747669711
"Rural",4386,2.82050747669711
"Metropolitan",4387,4.09286946484903
"Town",4387,4.09286946484903
"Rural",4387,4.09286946484903
"Metropolitan",4388,2.22019555064335
"Town",4388,2.22019555064335
"Rural",4388,2.22019555064335
"Metropolitan",4389,0.358415456733514
"Town",4389,0.358415456733514
"Rural",4389,0.358415456733514
"Metropolitan",4390,2.08036847215974
"Town",4390,2.08036847215974
"Rural",4390,2.08036847215974
"Metropolitan",4391,0.0576574588220204
"Town",4391,0.0576574588220204
"Rural",4391,0.0576574588220204
"Metropolitan",4392,2.08183415720238
"Town",4392,2.08183415720238
"Rural",4392,2.08183415720238
"Metropolitan",4393,1.10202487580078
"Town",4393,1.10202487580078
"Rural",4393,1.10202487580078
"Metropolitan",4394,1.6028748909853
"Town",4394,1.6028748909853
"Rural",4394,1.6028748909853
"Metropolitan",4395,2.10522220196056
"Town",4395,2.10522220196056
"Rural",4395,2.10522220196056
"Metropolitan",4396,2.11388039451934
"Town",4396,2.11388039451934
"Rural",4396,2.11388039451934
"Metropolitan",4397,1.91772179692368
"Town",4397,1.91772179692368
"Rural",4397,1.91772179692368
"Metropolitan",4398,1.75076962220528
"Town",4398,1.75076962220528
"Rural",4398,1.75076962220528
"Metropolitan",4399,1.8002818701574
"Town",4399,1.8002818701574
"Rural",4399,1.8002818701574
"Metropolitan",4400,0.888188871647546
"Town",4400,0.888188871647546
"Rural",4400,0.888188871647546
"Metropolitan",4401,0.611207202666175
"Town",4401,0.611207202666175
"Rural",4401,0.611207202666175
"Metropolitan",4402,0.0606462824000297
"Town",4402,0.0606462824000297
"Rural",4402,0.0606462824000297
"Metropolitan",4403,3.04463859971074
"Town",4403,3.04463859971074
"Rural",4403,3.04463859971074
"Metropolitan",4404,1.87778294480941
"Town",4404,1.87778294480941
"Rural",4404,1.87778294480941
"Metropolitan",4405,1.99801156097036
"Town",4405,1.99801156097036
"Rural",4405,1.99801156097036
"Metropolitan",4406,2.3365845671022
"Town",4406,2.3365845671022
"Rural",4406,2.3365845671022
"Metropolitan",4407,1.73893470093269
"Town",4407,1.73893470093269
"Rural",4407,1.73893470093269
"Metropolitan",4408,2.87986120737448
"Town",4408,2.87986120737448
"Rural",4408,2.87986120737448
"Metropolitan",4409,3.80365732506523
"Town",4409,3.80365732506523
"Rural",4409,3.80365732506523
"Metropolitan",4410,3.09527598346796
"Town",4410,3.09527598346796
"Rural",4410,3.09527598346796
"Metropolitan",4411,0.135239370870922
"Town",4411,0.135239370870922
"Rural",4411,0.135239370870922
"Metropolitan",4412,2.79936845377589
"Town",4412,2.79936845377589
"Rural",4412,2.79936845377589
"Metropolitan",4413,0.877923987545873
"Town",4413,0.877923987545873
"Rural",4413,0.877923987545873
"Metropolitan",4414,3.96803243681617
"Town",4414,3.96803243681617
"Rural",4414,3.96803243681617
"Metropolitan",4415,4.03957799625603
"Town",4415,4.03957799625603
"Rural",4415,4.03957799625603
"Metropolitan",4416,3.16154536870461
"Town",4416,3.16154536870461
"Rural",4416,3.16154536870461
"Metropolitan",4417,3.37736073719339
"Town",4417,3.37736073719339
"Rural",4417,3.37736073719339
"Metropolitan",4418,0.104526502502088
"Town",4418,0.104526502502088
"Rural",4418,0.104526502502088
"Metropolitan",4419,0.806462790234052
"Town",4419,0.806462790234052
"Rural",4419,0.806462790234052
"Metropolitan",4420,2.47193426845484
"Town",4420,2.47193426845484
"Rural",4420,2.47193426845484
"Metropolitan",4421,0.14223266598894
"Town",4421,0.14223266598894
"Rural",4421,0.14223266598894
"Metropolitan",4422,2.89399663305079
"Town",4422,2.89399663305079
"Rural",4422,2.89399663305079
"Metropolitan",4423,2.40528540776049
"Town",4423,2.40528540776049
"Rural",4423,2.40528540776049
"Metropolitan",4424,2.37825835585477
"Town",4424,2.37825835585477
"Rural",4424,2.37825835585477
"Metropolitan",4425,1.08656379595849
"Town",4425,1.08656379595849
"Rural",4425,1.08656379595849
"Metropolitan",4426,2.23849496517305
"Town",4426,2.23849496517305
"Rural",4426,2.23849496517305
"Metropolitan",4427,0.0536838419186311
"Town",4427,0.0536838419186311
"Rural",4427,0.0536838419186311
"Metropolitan",4428,1.50612590604607
"Town",4428,1.50612590604607
"Rural",4428,1.50612590604607
"Metropolitan",4429,2.23043979595062
"Town",4429,2.23043979595062
