District,Type,A24,A5P,MH,SFA,SFD,GQ
246,Metropolitan,0,4467,0,662,2242,0
246,Rural,0,0,0,0,0,0
246,Town,0,0,0,0,0,0
247,Metropolitan,0,3256,0,731,10981,0
247,Rural,0,0,0,0,0,0
247,Town,0,0,0,0,0,0
248,Metropolitan,0,4709,0,699,4798,0
248,Rural,0,0,0,0,0,0
248,Town,0,0,0,0,0,0
249,Metropolitan,0,310,0,0,6883,0
249,Rural,0,0,0,0,0,0
249,Town,0,0,0,0,0,0
250,Metropolitan,0,2245,0,701,2867,0
250,Rural,0,0,0,0,0,0
250,Town,0,0,0,0,0,0
251,Metropolitan,0,579,0,373,1645,0
251,Rural,0,0,0,0,0,0
251,Town,0,0,0,0,0,0
252,Metropolitan,0,0,0,0,1403,0
252,Rural,0,0,0,0,0,0
252,Town,0,0,0,0,0,0
253,Metropolitan,0,3426,0,123,2506,0
253,Rural,0,0,0,0,0,0
253,Town,0,0,0,0,0,0
254,Metropolitan,0,2690,0,0,2619,0
254,Rural,0,0,0,0,0,0
254,Town,0,0,0,0,0,0
255,Metropolitan,0,0,0,0,570,0
255,Rural,0,0,0,0,0,0
255,Town,0,0,0,0,0,0
256,Metropolitan,0,1366,0,330,4166,0
256,Rural,0,0,0,0,0,0
256,Town,0,0,0,0,0,0
257,Metropolitan,0,1347,0,485,696,0
257,Rural,0,0,0,0,0,0
257,Town,0,0,0,0,0,0
258,Metropolitan,0,0,0,0,3282,0
258,Rural,0,0,0,0,0,0
258,Town,0,0,0,0,0,0
259,Metropolitan,0,448,0,0,2210,0
259,Rural,0,0,0,0,0,0
259,Town,0,0,0,0,0,0
260,Metropolitan,0,426,0,0,445,0
260,Rural,0,0,0,0,0,0
260,Town,0,0,0,0,0,0
261,Metropolitan,0,1029,0,411,9926,0
261,Rural,0,0,0,0,0,0
261,Town,0,0,0,0,0,0
262,Metropolitan,0,0,0,0,1,0
262,Rural,0,0,0,0,0,0
262,Town,0,0,0,0,0,0
263,Metropolitan,0,4338,0,789,5571,0
263,Rural,0,0,0,0,0,0
263,Town,0,0,0,0,0,0
264,Metropolitan,0,590,0,226,7243,0
264,Rural,0,0,0,0,0,0
264,Town,0,0,0,0,0,0
265,Metropolitan,0,0,0,475,5118,0
265,Rural,0,0,0,0,0,0
265,Town,0,0,0,0,0,0
266,Metropolitan,0,2434,0,448,2434,0
266,Rural,0,0,0,0,0,0
266,Town,0,0,0,0,0,0
267,Metropolitan,0,0,0,0,2003,0
267,Rural,0,0,0,0,0,0
267,Town,0,0,0,0,0,0
268,Metropolitan,0,2352,0,0,0,0
268,Rural,0,0,0,0,0,0
268,Town,0,0,0,0,0,0
269,Metropolitan,0,771,0,0,1373,0
269,Rural,0,0,0,0,0,0
269,Town,0,0,0,0,0,0
270,Metropolitan,0,0,0,0,5510,0
270,Rural,0,0,0,0,0,0
270,Town,0,0,0,0,0,0
271,Metropolitan,0,1098,0,0,970,0
271,Rural,0,0,0,0,0,0
271,Town,0,0,0,0,0,0
272,Metropolitan,0,776,0,1555,3923,0
272,Rural,0,0,0,0,0,0
272,Town,0,0,0,0,0,0
273,Metropolitan,0,0,0,0,544,0
273,Rural,0,0,0,0,0,0
273,Town,0,0,0,0,0,0
274,Metropolitan,0,0,0,422,1509,0
274,Rural,0,0,0,0,0,0
274,Town,0,0,0,0,0,0
275,Metropolitan,0,0,0,0,3782,0
275,Rural,0,0,0,0,0,0
275,Town,0,0,0,0,0,0
276,Metropolitan,0,938,0,0,1082,0
276,Rural,0,0,0,0,0,0
276,Town,0,0,0,0,0,0
277,Metropolitan,0,0,0,536,1450,0
277,Rural,0,0,0,0,0,0
277,Town,0,0,0,0,0,0
278,Metropolitan,0,0,0,0,208,0
278,Rural,0,0,0,0,0,0
278,Town,0,0,0,0,0,0
279,Metropolitan,0,2117,0,234,5814,0
279,Rural,0,0,0,0,0,0
279,Town,0,0,0,0,0,0
280,Metropolitan,0,0,0,0,1278,0
280,Rural,0,0,0,0,0,0
280,Town,0,0,0,0,0,0
281,Metropolitan,0,1771,0,0,4352,0
281,Rural,0,0,0,0,0,0
281,Town,0,0,0,0,0,0
282,Metropolitan,0,0,0,147,5502,0
282,Rural,0,0,0,0,0,0
282,Town,0,0,0,0,0,0
283,Metropolitan,0,0,0,0,3971,0
283,Rural,0,0,0,0,0,0
283,Town,0,0,0,0,0,0
284,Metropolitan,0,445,0,0,552,0
284,Rural,0,0,0,0,0,0
284,Town,0,0,0,0,0,0
285,Metropolitan,0,206,0,248,1291,0
285,Rural,0,0,0,0,0,0
285,Town,0,0,0,0,0,0
286,Metropolitan,0,0,0,0,1560,0
286,Rural,0,0,0,0,0,0
286,Town,0,0,0,0,0,0
287,Metropolitan,0,1411,0,1581,4458,0
287,Rural,0,0,0,0,0,0
287,Town,0,0,0,0,0,0
288,Metropolitan,0,1597,0,307,2434,0
288,Rural,0,0,0,0,0,0
288,Town,0,0,0,0,0,0
289,Metropolitan,0,0,0,0,3544,0
289,Rural,0,0,0,0,0,0
289,Town,0,0,0,0,0,0
290,Metropolitan,0,0,0,0,1018,0
290,Rural,0,0,0,0,0,0
290,Town,0,0,0,0,0,0
291,Metropolitan,0,1363,0,856,7214,0
291,Rural,0,0,0,0,0,0
291,Town,0,0,0,0,0,0
292,Metropolitan,0,2077,0,0,4973,0
292,Rural,0,0,0,0,0,0
292,Town,0,0,0,0,0,0
293,Metropolitan,0,0,0,0,1,0
293,Rural,0,0,0,0,0,0
293,Town,0,0,0,0,0,0
294,Metropolitan,0,0,0,0,1,0
294,Rural,0,0,0,0,0,0
294,Town,0,0,0,0,0,0
295,Metropolitan,0,0,0,411,1099,0
295,Rural,0,0,0,0,0,0
295,Town,0,0,0,0,0,0
296,Metropolitan,0,0,0,0,3069,0
296,Rural,0,0,0,0,0,0
296,Town,0,0,0,0,0,0
297,Metropolitan,0,482,0,0,4413,0
297,Rural,0,0,0,0,0,0
297,Town,0,0,0,0,0,0
298,Metropolitan,0,0,0,0,1,0
298,Rural,0,0,0,0,0,0
298,Town,0,0,0,0,0,0
299,Metropolitan,0,0,0,259,6562,0
299,Rural,0,0,0,0,0,0
299,Town,0,0,0,0,0,0
300,Metropolitan,0,1269,0,914,3216,0
300,Rural,0,0,0,0,0,0
300,Town,0,0,0,0,0,0
301,Metropolitan,0,0,0,0,3522,0
301,Rural,0,0,0,0,0,0
301,Town,0,0,0,0,0,0
302,Metropolitan,0,0,0,0,1,0
302,Rural,0,0,0,0,0,0
302,Town,0,0,0,0,0,0
303,Metropolitan,0,998,0,245,1224,0
303,Rural,0,0,0,0,0,0
303,Town,0,0,0,0,0,0
304,Metropolitan,0,611,0,0,310,0
304,Rural,0,0,0,0,0,0
304,Town,0,0,0,0,0,0
305,Metropolitan,0,0,0,0,1,0
305,Rural,0,0,0,0,0,0
305,Town,0,0,0,0,0,0
306,Metropolitan,0,1334,0,0,4088,0
306,Rural,0,0,0,0,0,0
306,Town,0,0,0,0,0,0
307,Metropolitan,0,0,0,0,2146,0
307,Rural,0,0,0,0,0,0
307,Town,0,0,0,0,0,0
308,Metropolitan,0,0,0,0,1,0
308,Rural,0,0,0,0,0,0
308,Town,0,0,0,0,0,0
309,Metropolitan,0,0,0,571,2600,0
309,Rural,0,0,0,0,0,0
309,Town,0,0,0,0,0,0
310,Metropolitan,0,456,0,0,1243,0
310,Rural,0,0,0,0,0,0
310,Town,0,0,0,0,0,0
311,Metropolitan,0,2043,0,0,4125,0
311,Rural,0,0,0,0,0,0
311,Town,0,0,0,0,0,0
312,Metropolitan,0,618,0,237,3459,0
312,Rural,0,0,0,0,0,0
312,Town,0,0,0,0,0,0
313,Metropolitan,0,997,0,0,2067,0
313,Rural,0,0,0,0,0,0
313,Town,0,0,0,0,0,0
314,Metropolitan,0,0,0,0,4515,0
314,Rural,0,0,0,0,0,0
314,Town,0,0,0,0,0,0
315,Metropolitan,0,0,0,0,2618,0
315,Rural,0,0,0,0,0,0
315,Town,0,0,0,0,0,0
316,Metropolitan,0,466,0,232,2669,0
316,Rural,0,0,0,0,0,0
316,Town,0,0,0,0,0,0
317,Metropolitan,0,1104,0,1005,5635,0
317,Rural,0,0,0,0,0,0
317,Town,0,0,0,0,0,0
318,Metropolitan,0,0,0,0,1629,0
318,Rural,0,0,0,0,0,0
318,Town,0,0,0,0,0,0
319,Metropolitan,0,0,0,528,1947,0
319,Rural,0,0,0,0,0,0
319,Town,0,0,0,0,0,0
320,Metropolitan,0,0,0,0,1,0
320,Rural,0,0,0,0,0,0
320,Town,0,0,0,0,0,0
321,Metropolitan,0,560,0,0,882,0
321,Rural,0,0,0,0,0,0
321,Town,0,0,0,0,0,0
322,Metropolitan,0,0,0,0,1,0
322,Rural,0,0,0,0,0,0
322,Town,0,0,0,0,0,0
323,Metropolitan,0,0,0,0,1,0
323,Rural,0,0,0,0,0,0
323,Town,0,0,0,0,0,0
324,Metropolitan,0,0,0,0,1,0
324,Rural,0,0,0,0,0,0
324,Town,0,0,0,0,0,0
325,Metropolitan,0,0,0,134,0,0
325,Rural,0,0,0,0,0,0
325,Town,0,0,0,0,0,0
326,Metropolitan,0,0,0,0,1,0
326,Rural,0,0,0,0,0,0
326,Town,0,0,0,0,0,0
327,Metropolitan,0,0,0,0,438,0
327,Rural,0,0,0,0,0,0
327,Town,0,0,0,0,0,0
328,Metropolitan,0,0,0,0,1,0
328,Rural,0,0,0,0,0,0
328,Town,0,0,0,0,0,0
329,Metropolitan,0,0,0,0,2814,0
329,Rural,0,0,0,0,0,0
329,Town,0,0,0,0,0,0
330,Metropolitan,0,416,0,0,3902,0
330,Rural,0,0,0,0,0,0
330,Town,0,0,0,0,0,0
331,Metropolitan,0,0,0,0,1,0
331,Rural,0,0,0,0,0,0
331,Town,0,0,0,0,0,0
332,Metropolitan,0,0,0,0,502,0
332,Rural,0,0,0,0,0,0
332,Town,0,0,0,0,0,0
333,Metropolitan,0,0,0,286,2946,0
333,Rural,0,0,0,0,0,0
333,Town,0,0,0,0,0,0
334,Metropolitan,0,0,0,296,4667,0
334,Rural,0,0,0,0,0,0
334,Town,0,0,0,0,0,0
335,Metropolitan,0,0,0,0,5683,0
335,Rural,0,0,0,0,0,0
335,Town,0,0,0,0,0,0
336,Metropolitan,0,699,0,242,4042,0
336,Rural,0,0,0,0,0,0
336,Town,0,0,0,0,0,0
337,Metropolitan,0,0,0,0,1,0
337,Rural,0,0,0,0,0,0
337,Town,0,0,0,0,0,0
338,Metropolitan,0,0,565,0,1219,0
338,Rural,0,0,0,0,0,0
338,Town,0,0,0,0,0,0
339,Metropolitan,0,0,0,0,1,0
339,Rural,0,0,0,0,0,0
339,Town,0,0,0,0,0,0
340,Metropolitan,0,0,0,0,5259,0
340,Rural,0,0,0,0,0,0
340,Town,0,0,0,0,0,0
341,Metropolitan,0,0,0,286,1371,0
341,Rural,0,0,0,0,0,0
341,Town,0,0,0,0,0,0
342,Metropolitan,0,405,0,768,958,0
342,Rural,0,0,0,0,0,0
342,Town,0,0,0,0,0,0
343,Metropolitan,0,232,0,202,768,0
343,Rural,0,0,0,0,0,0
343,Town,0,0,0,0,0,0
344,Metropolitan,0,0,0,589,10246,0
344,Rural,0,0,0,0,0,0
344,Town,0,0,0,0,0,0
345,Metropolitan,0,0,0,0,3842,0
345,Rural,0,0,0,0,0,0
345,Town,0,0,0,0,0,0
346,Metropolitan,0,0,0,0,5106,0
346,Rural,0,0,0,0,0,0
346,Town,0,0,0,0,0,0
347,Metropolitan,0,414,0,0,12475,0
347,Rural,0,0,0,0,0,0
347,Town,0,0,0,0,0,0
348,Metropolitan,0,0,0,0,4970,0
348,Rural,0,0,0,0,0,0
348,Town,0,0,0,0,0,0
349,Metropolitan,0,0,0,0,8534,0
349,Rural,0,0,0,0,0,0
349,Town,0,0,0,0,0,0
350,Metropolitan,0,0,0,0,11562,0
350,Rural,0,0,0,0,0,0
350,Town,0,0,0,0,0,0
351,Metropolitan,0,0,0,842,5760,0
351,Rural,0,0,0,0,0,0
351,Town,0,0,0,0,0,0
352,Metropolitan,0,926,0,662,0,0
352,Rural,0,0,0,0,0,0
352,Town,0,0,0,0,0,0
353,Metropolitan,0,0,0,0,584,0
353,Rural,0,0,0,0,0,0
353,Town,0,0,0,0,0,0
354,Metropolitan,0,0,0,0,1530,0
354,Rural,0,0,0,0,0,0
354,Town,0,0,0,0,0,0
355,Metropolitan,0,0,0,0,1552,0
355,Rural,0,0,0,0,0,0
355,Town,0,0,0,0,0,0
356,Metropolitan,0,0,0,0,406,0
356,Rural,0,0,0,0,0,0
356,Town,0,0,0,0,0,0
357,Metropolitan,0,334,0,571,1781,0
357,Rural,0,0,0,0,0,0
357,Town,0,0,0,0,0,0
358,Metropolitan,0,0,0,0,2299,0
358,Rural,0,0,0,0,0,0
358,Town,0,0,0,0,0,0
359,Metropolitan,0,0,0,0,1568,0
359,Rural,0,0,0,0,0,0
359,Town,0,0,0,0,0,0
360,Metropolitan,0,512,0,0,2587,0
360,Rural,0,0,0,0,0,0
360,Town,0,0,0,0,0,0
361,Metropolitan,0,0,0,0,1,0
361,Rural,0,0,0,0,0,0
361,Town,0,0,0,0,0,0
362,Metropolitan,0,0,0,0,3101,0
362,Rural,0,0,0,0,0,0
362,Town,0,0,0,0,0,0
363,Metropolitan,0,0,0,0,851,0
363,Rural,0,0,0,0,0,0
363,Town,0,0,0,0,0,0
364,Metropolitan,0,0,0,216,2472,0
364,Rural,0,0,0,0,0,0
364,Town,0,0,0,0,0,0
365,Metropolitan,0,0,0,0,5818,0
365,Rural,0,0,0,0,0,0
365,Town,0,0,0,0,0,0
366,Metropolitan,0,0,0,155,662,0
366,Rural,0,0,0,0,0,0
366,Town,0,0,0,0,0,0
367,Metropolitan,0,554,0,210,3430,0
367,Rural,0,0,0,0,0,0
367,Town,0,0,0,0,0,0
368,Metropolitan,0,2126,0,173,1715,0
368,Rural,0,0,0,0,0,0
368,Town,0,0,0,0,0,0
369,Metropolitan,0,0,0,360,3021,0
369,Rural,0,0,0,0,0,0
369,Town,0,0,0,0,0,0
370,Metropolitan,0,0,0,0,3667,0
370,Rural,0,0,0,0,0,0
370,Town,0,0,0,0,0,0
371,Metropolitan,0,0,0,0,1464,0
371,Rural,0,0,0,0,0,0
371,Town,0,0,0,0,0,0
372,Metropolitan,0,0,0,0,1445,0
372,Rural,0,0,0,0,0,0
372,Town,0,0,0,0,0,0
373,Metropolitan,0,0,0,0,7469,0
373,Rural,0,0,0,0,0,0
373,Town,0,0,0,0,0,0
374,Metropolitan,0,0,0,0,8894,0
374,Rural,0,0,0,0,0,0
374,Town,0,0,0,0,0,0
375,Metropolitan,0,0,0,0,2210,0
375,Rural,0,0,0,0,0,0
375,Town,0,0,0,0,0,0
376,Metropolitan,0,0,0,0,1355,0
376,Rural,0,0,0,0,0,0
376,Town,0,0,0,0,0,0
377,Metropolitan,0,0,0,512,2462,0
377,Rural,0,0,0,0,0,0
377,Town,0,0,0,0,0,0
378,Metropolitan,0,0,0,0,4246,0
378,Rural,0,0,0,0,0,0
378,Town,0,0,0,0,0,0
379,Metropolitan,0,0,0,406,2898,0
379,Rural,0,0,0,0,0,0
379,Town,0,0,0,0,0,0
380,Metropolitan,0,0,0,0,2918,0
380,Rural,0,0,0,0,0,0
380,Town,0,0,0,0,0,0
381,Metropolitan,0,0,0,0,6762,0
381,Rural,0,0,0,0,0,0
381,Town,0,0,0,0,0,0
382,Metropolitan,0,0,0,0,1,0
382,Rural,0,0,0,0,0,0
382,Town,0,0,0,0,0,0
383,Metropolitan,0,0,0,0,3032,0
383,Rural,0,0,0,0,0,0
383,Town,0,0,0,0,0,0
384,Metropolitan,0,0,0,0,622,0
384,Rural,0,0,0,0,0,0
384,Town,0,0,0,0,0,0
385,Metropolitan,0,0,0,0,2237,0
385,Rural,0,0,0,0,0,0
385,Town,0,0,0,0,0,0
386,Metropolitan,0,0,0,0,2162,0
386,Rural,0,0,0,0,0,0
386,Town,0,0,0,0,0,0
387,Metropolitan,0,0,0,0,1162,0
387,Rural,0,0,0,0,0,0
387,Town,0,0,0,0,0,0
388,Metropolitan,0,0,0,0,3294,0
388,Rural,0,0,0,0,0,0
388,Town,0,0,0,0,0,0
389,Metropolitan,0,710,0,0,10171,0
389,Rural,0,0,0,0,0,0
389,Town,0,0,0,0,0,0
390,Metropolitan,0,1571,0,0,0,0
390,Rural,0,0,0,0,0,0
390,Town,0,0,0,0,0,0
391,Metropolitan,0,0,0,0,1,0
391,Rural,0,0,0,0,0,0
391,Town,0,0,0,0,0,0
392,Metropolitan,0,0,0,0,1,0
392,Rural,0,0,0,0,0,0
392,Town,0,0,0,0,0,0
393,Metropolitan,0,0,0,0,1,0
393,Rural,0,0,0,0,0,0
393,Town,0,0,0,0,0,0
394,Metropolitan,0,0,0,0,1,0
394,Rural,0,0,0,0,0,0
394,Town,0,0,0,0,0,0
395,Metropolitan,0,1046,0,0,0,0
395,Rural,0,0,0,0,0,0
395,Town,0,0,0,0,0,0
396,Metropolitan,0,0,0,0,1,0
396,Rural,0,0,0,0,0,0
396,Town,0,0,0,0,0,0
397,Metropolitan,0,0,0,0,1,0
397,Rural,0,0,0,0,0,0
397,Town,0,0,0,0,0,0
398,Metropolitan,0,2760,0,712,1682,0
398,Rural,0,0,0,0,0,0
398,Town,0,0,0,0,0,0
399,Metropolitan,0,1346,0,0,691,0
399,Rural,0,0,0,0,0,0
399,Town,0,0,0,0,0,0
400,Metropolitan,0,0,0,0,1200,0
400,Rural,0,0,0,0,0,0
400,Town,0,0,0,0,0,0
401,Metropolitan,0,0,0,0,2184,0
401,Rural,0,0,0,0,0,0
401,Town,0,0,0,0,0,0
402,Metropolitan,0,0,0,0,83,0
402,Rural,0,0,0,0,0,0
402,Town,0,0,0,0,0,0
403,Metropolitan,0,1157,0,730,4286,0
403,Rural,0,0,0,0,0,0
403,Town,0,0,0,0,0,0
404,Metropolitan,0,261,0,149,1514,0
404,Rural,0,0,0,0,0,0
404,Town,0,0,0,0,0,0
405,Metropolitan,0,1515,0,0,0,0
405,Rural,0,0,0,0,0,0
405,Town,0,0,0,0,0,0
406,Metropolitan,0,0,0,0,1,0
406,Rural,0,0,0,0,0,0
406,Town,0,0,0,0,0,0
407,Metropolitan,0,635,0,0,755,0
407,Rural,0,0,0,0,0,0
407,Town,0,0,0,0,0,0
408,Metropolitan,0,202,0,176,0,0
408,Rural,0,0,0,0,0,0
408,Town,0,0,0,0,0,0
409,Metropolitan,0,512,0,0,443,0
409,Rural,0,0,0,0,0,0
409,Town,0,0,0,0,0,0
410,Metropolitan,0,1230,0,0,0,0
410,Rural,0,0,0,0,0,0
410,Town,0,0,0,0,0,0
411,Metropolitan,0,0,0,0,1,0
411,Rural,0,0,0,0,0,0
411,Town,0,0,0,0,0,0
412,Metropolitan,0,1118,0,528,3237,0
412,Rural,0,0,0,0,0,0
412,Town,0,0,0,0,0,0
413,Metropolitan,0,0,0,0,2234,0
413,Rural,0,0,0,0,0,0
413,Town,0,0,0,0,0,0
414,Metropolitan,0,0,0,0,491,0
414,Rural,0,0,0,0,0,0
414,Town,0,0,0,0,0,0
415,Metropolitan,0,0,0,0,430,0
415,Rural,0,0,0,0,0,0
415,Town,0,0,0,0,0,0
416,Metropolitan,0,0,0,0,1,0
416,Rural,0,0,0,0,0,0
416,Town,0,0,0,0,0,0
417,Metropolitan,0,0,0,237,3739,0
417,Rural,0,0,0,0,0,0
417,Town,0,0,0,0,0,0
418,Metropolitan,0,194,0,426,1653,0
418,Rural,0,0,0,0,0,0
418,Town,0,0,0,0,0,0
419,Metropolitan,0,739,0,0,184,0
419,Rural,0,0,0,0,0,0
419,Town,0,0,0,0,0,0
420,Metropolitan,0,0,0,0,1,0
420,Rural,0,0,0,0,0,0
420,Town,0,0,0,0,0,0
421,Metropolitan,0,757,0,227,990,0
421,Rural,0,0,0,0,0,0
421,Town,0,0,0,0,0,0
422,Metropolitan,0,438,0,0,0,0
422,Rural,0,0,0,0,0,0
422,Town,0,0,0,0,0,0
423,Metropolitan,0,0,0,430,582,0
423,Rural,0,0,0,0,0,0
423,Town,0,0,0,0,0,0
424,Metropolitan,0,0,0,0,2843,0
424,Rural,0,0,0,0,0,0
424,Town,0,0,0,0,0,0
425,Metropolitan,0,0,0,0,646,0
425,Rural,0,0,0,0,0,0
425,Town,0,0,0,0,0,0
426,Metropolitan,0,0,0,0,1,0
426,Rural,0,0,0,0,0,0
426,Town,0,0,0,0,0,0
427,Metropolitan,0,0,0,0,1,0
427,Rural,0,0,0,0,0,0
427,Town,0,0,0,0,0,0
428,Metropolitan,0,1254,0,0,760,0
428,Rural,0,0,0,0,0,0
428,Town,0,0,0,0,0,0
429,Metropolitan,0,0,0,0,197,0
429,Rural,0,0,0,0,0,0
429,Town,0,0,0,0,0,0
430,Metropolitan,0,0,0,0,237,0
430,Rural,0,0,0,0,0,0
430,Town,0,0,0,0,0,0
431,Metropolitan,0,1163,0,0,0,0
431,Rural,0,0,0,0,0,0
431,Town,0,0,0,0,0,0
432,Metropolitan,0,5229,619,195,5723,0
432,Rural,0,0,0,0,0,0
432,Town,0,0,0,0,0,0
433,Metropolitan,0,3469,0,472,5075,0
433,Rural,0,0,0,0,0,0
433,Town,0,0,0,0,0,0
434,Metropolitan,0,2003,312,0,3242,0
434,Rural,0,0,0,0,0,0
434,Town,0,0,0,0,0,0
435,Metropolitan,0,794,0,0,3896,0
435,Rural,0,0,0,0,0,0
435,Town,0,0,0,0,0,0
436,Metropolitan,0,0,232,642,843,0
436,Rural,0,0,0,0,0,0
436,Town,0,0,0,0,0,0
437,Metropolitan,0,0,0,0,186,0
437,Rural,0,0,0,0,0,0
437,Town,0,0,0,0,0,0
438,Metropolitan,0,1875,0,491,3536,0
438,Rural,0,0,0,0,0,0
438,Town,0,0,0,0,0,0
439,Metropolitan,0,965,0,1200,2925,0
439,Rural,0,0,0,0,0,0
439,Town,0,0,0,0,0,0
440,Metropolitan,0,0,0,0,1178,0
440,Rural,0,0,0,0,0,0
440,Town,0,0,0,0,0,0
441,Metropolitan,0,0,0,0,4080,0
441,Rural,0,0,0,0,0,0
441,Town,0,0,0,0,0,0
442,Metropolitan,0,0,0,120,2768,0
442,Rural,0,0,0,0,0,0
442,Town,0,0,0,0,0,0
443,Metropolitan,0,3032,0,2466,7160,0
443,Rural,0,0,0,0,0,0
443,Town,0,0,0,0,0,0
444,Metropolitan,0,6205,0,165,0,0
444,Rural,0,0,0,0,0,0
444,Town,0,0,0,0,0,0
445,Metropolitan,0,805,0,0,715,0
445,Rural,0,0,0,0,0,0
445,Town,0,0,0,0,0,0
446,Metropolitan,0,1419,0,0,4160,0
446,Rural,0,0,0,0,0,0
446,Town,0,0,0,0,0,0
447,Metropolitan,0,2280,0,1650,2982,0
447,Rural,0,0,0,0,0,0
447,Town,0,0,0,0,0,0
448,Metropolitan,0,120,0,0,272,0
448,Rural,0,0,0,0,0,0
448,Town,0,0,0,0,0,0
449,Metropolitan,0,1896,0,1210,848,0
449,Rural,0,0,0,0,0,0
449,Town,0,0,0,0,0,0
450,Metropolitan,0,4736,0,0,1406,0
450,Rural,0,0,0,0,0,0
450,Town,0,0,0,0,0,0
451,Metropolitan,0,2547,0,195,1318,0
451,Rural,0,0,0,0,0,0
451,Town,0,0,0,0,0,0
452,Metropolitan,0,0,0,286,1245,0
452,Rural,0,0,0,0,0,0
452,Town,0,0,0,0,0,0
453,Metropolitan,0,0,0,0,1,0
453,Rural,0,0,0,0,0,0
453,Town,0,0,0,0,0,0
454,Metropolitan,0,1328,0,0,0,0
454,Rural,0,0,0,0,0,0
454,Town,0,0,0,0,0,0
455,Metropolitan,0,0,0,317,1125,0
455,Rural,0,0,0,0,0,0
455,Town,0,0,0,0,0,0
456,Metropolitan,0,0,0,0,5390,0
456,Rural,0,0,0,0,0,0
456,Town,0,0,0,0,0,0
457,Metropolitan,0,642,0,0,2510,0
457,Rural,0,0,0,0,0,0
457,Town,0,0,0,0,0,0
458,Metropolitan,0,0,0,0,472,0
458,Rural,0,0,0,0,0,0
458,Town,0,0,0,0,0,0
459,Metropolitan,0,0,0,0,1,0
459,Rural,0,0,0,0,0,0
459,Town,0,0,0,0,0,0
460,Metropolitan,0,0,0,0,1205,0
460,Rural,0,0,0,0,0,0
460,Town,0,0,0,0,0,0
461,Metropolitan,0,0,186,322,750,0
461,Rural,0,0,0,0,0,0
461,Town,0,0,0,0,0,0
462,Metropolitan,0,227,0,635,3538,0
462,Rural,0,0,0,0,0,0
462,Town,0,0,0,0,0,0
463,Metropolitan,0,0,0,0,707,0
463,Rural,0,0,0,0,0,0
463,Town,0,0,0,0,0,0
464,Metropolitan,0,0,0,0,2371,0
464,Rural,0,0,0,0,0,0
464,Town,0,0,0,0,0,0
465,Metropolitan,0,0,0,0,1,0
465,Rural,0,0,0,0,0,0
465,Town,0,0,0,0,0,0
466,Metropolitan,0,0,0,325,771,0
466,Rural,0,0,0,0,0,0
466,Town,0,0,0,0,0,0
467,Metropolitan,0,534,0,384,4206,0
467,Rural,0,0,0,0,0,0
467,Town,0,0,0,0,0,0
468,Metropolitan,0,344,0,0,1278,0
468,Rural,0,0,0,0,0,0
468,Town,0,0,0,0,0,0
469,Metropolitan,0,334,0,184,2176,0
469,Rural,0,0,0,0,0,0
469,Town,0,0,0,0,0,0
470,Metropolitan,0,0,0,0,1,0
470,Rural,0,0,0,0,0,0
470,Town,0,0,0,0,0,0
471,Metropolitan,0,0,312,0,216,0
471,Rural,0,0,0,0,0,0
471,Town,0,0,0,0,0,0
472,Metropolitan,0,1501,0,1014,2234,0
472,Rural,0,0,0,0,0,0
472,Town,0,0,0,0,0,0
473,Metropolitan,0,0,0,0,1,0
473,Rural,0,0,0,0,0,0
473,Town,0,0,0,0,0,0
474,Metropolitan,0,0,0,0,512,0
474,Rural,0,0,0,0,0,0
474,Town,0,0,0,0,0,0
475,Metropolitan,0,0,0,0,254,0
475,Rural,0,0,0,0,0,0
475,Town,0,0,0,0,0,0
476,Metropolitan,0,0,0,0,3269,0
476,Rural,0,0,0,0,0,0
476,Town,0,0,0,0,0,0
477,Metropolitan,0,227,0,0,3198,0
477,Rural,0,0,0,0,0,0
477,Town,0,0,0,0,0,0
478,Metropolitan,0,0,0,0,1,0
478,Rural,0,0,0,0,0,0
478,Town,0,0,0,0,0,0
479,Metropolitan,0,0,0,0,1,0
479,Rural,0,0,0,0,0,0
479,Town,0,0,0,0,0,0
480,Metropolitan,0,0,0,0,565,0
480,Rural,0,0,0,0,0,0
480,Town,0,0,0,0,0,0
481,Metropolitan,0,2562,0,272,643,0
481,Rural,0,0,0,0,0,0
481,Town,0,0,0,0,0,0
482,Metropolitan,0,0,0,0,1,0
482,Rural,0,0,0,0,0,0
482,Town,0,0,0,0,0,0
483,Metropolitan,0,0,0,0,1,0
483,Rural,0,0,0,0,0,0
483,Town,0,0,0,0,0,0
484,Metropolitan,0,0,0,0,2859,0
484,Rural,0,0,0,0,0,0
484,Town,0,0,0,0,0,0
485,Metropolitan,0,0,0,0,1,0
485,Rural,0,0,0,0,0,0
485,Town,0,0,0,0,0,0
486,Metropolitan,0,0,0,0,1,0
486,Rural,0,0,0,0,0,0
486,Town,0,0,0,0,0,0
487,Metropolitan,0,0,0,0,334,0
487,Rural,0,0,0,0,0,0
487,Town,0,0,0,0,0,0
488,Metropolitan,0,0,0,0,1,0
488,Rural,0,0,0,0,0,0
488,Town,0,0,0,0,0,0
489,Metropolitan,0,0,0,0,1,0
489,Rural,0,0,0,0,0,0
489,Town,0,0,0,0,0,0
490,Metropolitan,0,0,0,0,1,0
490,Rural,0,0,0,0,0,0
490,Town,0,0,0,0,0,0
491,Metropolitan,0,0,0,0,1,0
491,Rural,0,0,0,0,0,0
